concurso,data,num1,num2,num3,num4,num5,num6,acumulado,valor_acumulado,ganhadores_sena,valor_premio_sena
401,02/10/2002,11,18,43,44,50,53,True,7859389.89,0,0.0
402,05/10/2002,05,16,27,43,56,58,True,9248373.54,0,0.0
403,09/10/2002,07,16,27,31,46,60,True,10398815.28,0,0.0
404,12/10/2002,01,24,28,38,40,58,True,11711956.93,0,0.0
405,16/10/2002,24,29,34,47,57,60,True,13077805.76,0,0.0
406,19/10/2002,02,12,32,38,47,48,True,14899587.92,0,0.0
407,23/10/2002,02,18,22,49,51,57,True,16661649.27,0,0.0
408,26/10/2002,14,28,33,44,49,56,False,0.0,1,18948827.67
409,30/10/2002,18,25,26,31,34,49,True,9710567.61,0,0.0
410,02/11/2002,08,24,31,36,38,55,True,10953730.37,0,0.0
411,06/11/2002,10,12,31,38,45,56,True,12243861.06,0,0.0
412,09/11/2002,05,12,14,21,45,59,True,14018527.28,0,0.0
413,13/11/2002,02,04,29,33,35,53,True,15655814.53,0,0.0
414,16/11/2002,16,26,35,45,52,58,False,0.0,1,17428452.98
415,20/11/2002,01,04,27,38,42,44,True,529318.35,0,0.0
416,23/11/2002,01,13,23,33,54,56,True,1403039.91,0,0.0
417,27/11/2002,07,12,21,25,34,42,True,2099028.66,0,0.0
418,30/11/2002,08,15,32,45,49,52,False,0.0,2,1558712.24
419,04/12/2002,09,16,41,42,52,53,True,8115153.05,0,0.0
420,07/12/2002,12,29,30,43,57,59,True,9504559.06,0,0.0
421,11/12/2002,05,35,37,38,45,51,True,10706283.47,0,0.0
422,14/12/2002,12,37,43,55,56,60,True,12321354.11,0,0.0
423,18/12/2002,08,22,32,33,40,53,True,13741035.48,0,0.0
424,21/12/2002,18,27,29,36,46,59,True,15636395.41,0,0.0
425,28/12/2002,06,10,16,34,42,47,False,0.0,1,18979599.19
426,04/01/2003,07,30,32,37,50,54,True,921638.77,0,0.0
427,08/01/2003,03,13,14,24,43,51,True,1592223.84,0,0.0
428,11/01/2003,08,28,30,32,46,60,True,2566758.37,0,0.0
429,15/01/2003,17,26,32,36,43,55,True,12839021.93,0,0.0
430,18/01/2003,08,10,21,25,38,50,False,0.0,1,14410708.81
431,22/01/2003,26,37,40,47,52,58,True,505677.41,0,0.0
432,25/01/2003,04,13,17,27,39,50,True,1295327.95,0,0.0
433,29/01/2003,16,17,28,30,36,54,True,1912111.54,0,0.0
434,01/02/2003,04,10,17,24,30,54,True,2836778.0,0,0.0
435,05/02/2003,10,11,17,31,37,43,True,3566693.13,0,0.0
436,08/02/2003,01,06,07,29,48,57,True,4668258.69,0,0.0
437,12/02/2003,07,10,30,44,54,59,True,5550305.04,0,0.0
438,15/02/2003,03,05,11,14,38,48,True,6820280.27,0,0.0
439,19/02/2003,13,20,29,42,43,57,True,14150924.79,0,0.0
440,22/02/2003,03,05,23,30,46,47,True,15970566.86,0,0.0
441,26/02/2003,02,10,15,21,58,59,True,17701023.29,0,0.0
442,01/03/2003,06,15,23,31,37,59,False,0.0,1,19946601.01
443,08/03/2003,11,17,26,36,48,52,True,920584.21,0,0.0
444,12/03/2003,03,24,33,48,52,57,True,1637340.11,0,0.0
445,15/03/2003,07,20,31,32,50,53,True,2699748.84,0,0.0
446,19/03/2003,08,11,12,17,20,47,False,0.0,2,1767117.91
447,22/03/2003,15,24,25,33,42,55,True,792681.47,0,0.0
448,26/03/2003,03,05,09,45,51,52,True,1433817.03,0,0.0
449,29/03/2003,01,08,24,34,49,56,True,10220372.33,0,0.0
450,02/04/2003,01,09,13,50,51,59,True,11590970.46,0,0.0
451,05/04/2003,17,18,23,28,31,53,True,13379529.89,0,0.0
452,09/04/2003,11,16,30,36,51,54,True,15098395.42,0,0.0
453,12/04/2003,08,20,23,34,52,58,True,17392667.68,0,0.0
454,16/04/2003,04,17,24,42,46,56,True,19872744.64,0,0.0
455,19/04/2003,02,14,15,17,50,59,True,22264057.74,0,0.0
456,23/04/2003,03,17,22,27,33,40,True,25219091.2,0,0.0
457,26/04/2003,15,17,24,27,32,48,False,0.0,3,10000441.74
458,30/04/2003,13,24,32,34,43,53,True,727701.47,0,0.0
459,03/05/2003,08,15,17,39,43,49,True,15906301.09,0,0.0
460,07/05/2003,19,23,30,37,49,55,True,17708446.64,0,0.0
461,10/05/2003,15,17,20,29,30,60,True,20048450.45,0,0.0
462,14/05/2003,17,19,22,26,27,48,True,22343987.57,0,0.0
463,17/05/2003,02,03,07,18,45,53,True,25280386.38,0,0.0
464,21/05/2003,06,24,33,38,45,50,False,0.0,1,28414544.43
465,24/05/2003,01,22,31,46,51,57,True,926313.93,0,0.0
466,28/05/2003,11,16,28,29,30,45,True,1721479.17,0,0.0
467,31/05/2003,08,18,21,22,38,60,True,2840905.83,0,0.0
468,04/06/2003,05,06,23,25,39,51,True,3835668.21,0,0.0
469,07/06/2003,13,21,26,29,42,47,False,0.0,2,2596432.92
470,11/06/2003,08,11,23,37,51,58,True,13182029.14,0,0.0
471,14/06/2003,05,31,32,36,51,59,True,14975752.83,0,0.0
472,18/06/2003,03,04,12,29,38,51,True,16670651.02,0,0.0
473,21/06/2003,07,23,41,49,51,58,True,18486889.08,0,0.0
474,25/06/2003,03,12,32,34,40,50,True,20782211.64,0,0.0
475,28/06/2003,06,08,19,22,43,52,True,23591742.2,0,0.0
476,02/07/2003,17,20,38,43,55,58,True,26885217.69,0,0.0
477,05/07/2003,06,08,18,34,38,47,False,0.0,3,10401481.92
478,09/07/2003,03,08,21,25,30,31,True,777803.22,0,0.0
479,12/07/2003,20,26,41,46,54,58,True,16088932.65,0,0.0
480,16/07/2003,14,33,36,38,41,49,True,17947892.21,0,0.0
481,19/07/2003,06,13,22,24,42,44,False,0.0,3,6796888.03
482,23/07/2003,12,13,33,53,54,56,True,732011.95,0,0.0
483,26/07/2003,16,18,23,35,44,59,True,1786227.43,0,0.0
484,30/07/2003,17,18,19,38,49,53,True,2687468.43,0,0.0
485,02/08/2003,19,28,30,38,52,57,True,3979451.73,0,0.0
486,06/08/2003,08,14,19,30,42,50,False,0.0,1,5125800.12
487,09/08/2003,08,22,25,48,52,54,False,0.0,2,467702.34
488,13/08/2003,15,30,35,39,43,57,True,654896.68,0,0.0
489,16/08/2003,17,28,33,36,53,59,True,9662631.84,0,0.0
490,20/08/2003,05,11,23,29,54,58,False,0.0,1,11070173.5
491,23/08/2003,01,09,15,22,43,55,False,0.0,1,849344.26
492,27/08/2003,02,06,15,18,56,57,True,594095.53,0,0.0
493,30/08/2003,03,18,20,24,42,54,True,1510241.51,0,0.0
494,03/09/2003,18,20,28,32,49,53,True,2354949.51,0,0.0
495,06/09/2003,08,15,29,36,49,60,True,3539495.03,0,0.0
496,10/09/2003,10,19,20,29,41,59,True,4570690.49,0,0.0
497,13/09/2003,09,13,20,32,41,58,True,5928244.66,0,0.0
498,17/09/2003,02,06,28,49,50,57,True,7153413.01,0,0.0
499,20/09/2003,01,04,05,11,44,59,False,0.0,1,8698099.22
500,27/09/2003,21,29,35,36,38,54,False,0.0,1,9394248.83
501,01/10/2003,16,27,28,34,39,56,True,583261.35,0,0.0
502,04/10/2003,07,13,21,24,33,50,False,0.0,2,730915.33
503,08/10/2003,07,10,21,27,48,49,True,558530.93,0,0.0
504,11/10/2003,08,11,19,30,39,50,True,1391570.39,0,0.0
505,15/10/2003,03,20,28,46,47,52,True,2102072.8,0,0.0
506,18/10/2003,04,15,31,34,37,38,True,3094262.01,0,0.0
507,22/10/2003,03,05,27,33,44,58,False,0.0,2,1963484.53
508,25/10/2003,05,10,15,45,46,56,True,714335.26,0,0.0
509,29/10/2003,28,32,33,34,35,55,True,7199176.21,0,0.0
510,01/11/2003,01,04,30,41,45,58,False,0.0,2,4252983.06
511,05/11/2003,03,04,08,34,36,37,True,761315.61,0,0.0
512,08/11/2003,04,08,31,40,53,58,False,0.0,3,653828.5
513,12/11/2003,10,19,27,33,39,46,True,683099.65,0,0.0
514,15/11/2003,15,36,40,42,51,52,True,4941165.35,0,0.0
515,19/11/2003,15,16,39,45,48,57,True,6122998.73,0,0.0
516,22/11/2003,05,13,24,33,34,35,True,7677394.38,0,0.0
517,26/11/2003,07,08,28,32,38,51,True,9087707.16,0,0.0
518,29/11/2003,05,08,10,15,18,44,True,11003437.88,0,0.0
519,03/12/2003,09,15,19,22,36,42,True,18558840.36,0,0.0
520,06/12/2003,09,12,17,32,34,35,True,21468871.74,0,0.0
521,10/12/2003,15,25,28,32,38,45,True,24508480.18,0,0.0
522,13/12/2003,06,14,15,25,49,52,True,28496281.66,0,0.0
523,17/12/2003,28,39,40,44,45,58,True,34421843.43,0,0.0
524,20/12/2003,19,29,34,41,47,48,False,0.0,1,42794697.56
525,27/12/2003,08,10,24,26,32,49,False,0.0,2,10208722.99
526,03/01/2004,03,21,31,36,55,59,True,1349521.77,0,0.0
527,07/01/2004,06,14,17,26,50,52,True,2454925.13,0,0.0
528,10/01/2004,08,12,28,31,34,37,True,3926952.17,0,0.0
529,14/01/2004,01,13,33,38,45,56,False,0.0,15,348732.75
530,17/01/2004,01,06,21,25,32,49,True,7541604.05,0,0.0
531,21/01/2004,01,03,07,18,35,50,True,9066892.84,0,0.0
532,24/01/2004,04,09,12,13,52,53,True,11074743.03,0,0.0
533,28/01/2004,13,18,21,27,53,59,True,12903975.95,0,0.0
534,31/01/2004,03,08,23,31,48,57,False,0.0,1,15184658.12
535,04/02/2004,06,14,28,47,49,56,False,0.0,1,7834139.14
536,07/02/2004,14,15,22,23,25,37,True,1076280.35,0,0.0
537,11/02/2004,03,07,19,34,37,39,False,0.0,1,2054340.05
538,14/02/2004,03,25,43,45,52,56,True,1041612.8,0,0.0
539,18/02/2004,06,16,19,47,50,55,True,5728373.54,0,0.0
540,21/02/2004,04,22,28,30,44,49,True,7225743.35,0,0.0
541,28/02/2004,13,27,49,52,57,58,False,0.0,1,9144543.5
542,03/03/2004,04,06,19,28,35,49,True,711731.71,0,0.0
543,06/03/2004,35,37,42,46,49,54,False,0.0,1,1836749.58
544,10/03/2004,11,17,33,34,47,56,True,4929350.89,0,0.0
545,13/03/2004,17,29,35,40,43,57,False,0.0,1,6409645.53
546,17/03/2004,04,05,13,17,46,54,True,684598.29,0,0.0
547,20/03/2004,04,13,28,30,53,59,False,0.0,1,1746857.35
548,24/03/2004,14,47,49,51,58,59,True,655746.39,0,0.0
549,27/03/2004,08,13,22,46,51,58,True,5216225.0,0,0.0
550,31/03/2004,16,17,38,39,45,56,True,6463630.53,0,0.0
551,03/04/2004,12,21,46,48,56,57,True,8190426.28,0,0.0
552,07/04/2004,09,22,47,49,52,54,True,9894220.21,0,0.0
553,10/04/2004,04,43,46,53,54,58,True,11644606.76,0,0.0
554,14/04/2004,15,29,31,42,47,60,True,20258939.21,0,0.0
555,17/04/2004,05,23,31,33,45,49,False,0.0,1,23810057.19
556,21/04/2004,08,10,17,30,33,45,True,520539.87,0,0.0
557,24/04/2004,08,12,18,23,38,49,True,1656435.01,0,0.0
558,28/04/2004,07,14,31,57,58,59,True,2632936.06,0,0.0
559,01/05/2004,06,13,17,25,36,53,False,0.0,1,3707152.54
560,05/05/2004,02,11,18,30,32,58,True,6433069.85,0,0.0
561,08/05/2004,01,20,36,39,49,55,True,8188276.67,0,0.0
562,12/05/2004,16,23,35,37,55,57,True,9881959.48,0,0.0
563,15/05/2004,05,08,23,34,44,51,True,12014774.5,0,0.0
564,19/05/2004,10,13,20,32,38,49,True,20397765.64,0,0.0
565,22/05/2004,07,31,34,35,37,45,True,23314582.63,0,0.0
566,26/05/2004,06,13,17,18,20,37,True,26805592.27,0,0.0
567,29/05/2004,11,31,38,41,57,58,True,31380642.06,0,0.0
568,02/06/2004,13,17,22,25,29,41,True,37620642.34,0,0.0
569,05/06/2004,03,09,14,15,32,57,False,0.0,1,46663532.7
570,09/06/2004,15,32,33,35,36,51,True,21431972.38,0,0.0
571,12/06/2004,12,13,14,31,50,51,True,24124014.99,0,0.0
572,16/06/2004,03,09,16,20,33,60,True,27148533.16,0,0.0
573,19/06/2004,06,17,22,29,40,59,True,30737786.41,0,0.0
574,23/06/2004,02,10,17,23,32,44,True,45420567.88,0,0.0
575,26/06/2004,05,18,21,29,35,48,False,0.0,2,25737016.52
576,30/06/2004,07,08,18,39,43,52,True,1079955.77,0,0.0
577,03/07/2004,08,23,24,28,31,47,True,2585472.5,0,0.0
578,07/07/2004,03,18,23,48,56,58,False,0.0,1,3982872.62
579,10/07/2004,04,09,15,17,34,39,False,0.0,1,1175432.13
580,14/07/2004,15,16,18,28,38,47,True,9592944.81,0,0.0
581,17/07/2004,14,17,25,30,39,52,False,0.0,1,11781320.02
582,21/07/2004,13,29,40,45,51,59,True,870027.37,0,0.0
583,24/07/2004,06,07,20,41,43,55,True,2143769.6,0,0.0
584,28/07/2004,07,08,23,30,32,53,True,8329175.8,0,0.0
585,31/07/2004,12,24,33,36,39,57,False,0.0,1,10166807.68
586,04/08/2004,11,13,38,39,45,54,True,823615.95,0,0.0
587,07/08/2004,02,18,29,30,36,60,True,2116308.12,0,0.0
588,11/08/2004,11,13,45,46,53,55,True,3254587.92,0,0.0
589,14/08/2004,06,07,08,13,33,59,True,9594559.27,0,0.0
590,18/08/2004,04,05,18,25,28,51,True,11322497.59,0,0.0
591,21/08/2004,01,03,18,34,50,58,True,13447020.1,0,0.0
592,25/08/2004,13,14,42,47,55,59,True,15406801.69,0,0.0
593,28/08/2004,01,25,27,29,49,59,True,17818401.51,0,0.0
594,01/09/2004,10,13,29,47,53,55,True,27956987.94,0,0.0
595,04/09/2004,01,02,25,43,50,54,True,31498176.46,0,0.0
596,08/09/2004,11,14,28,43,54,60,True,34695360.86,0,0.0
597,11/09/2004,22,27,29,40,42,56,True,39999792.49,0,0.0
598,15/09/2004,05,16,34,38,50,53,False,0.0,2,23179951.19
599,18/09/2004,04,06,09,23,45,51,True,15168219.08,0,0.0
600,22/09/2004,16,18,31,34,39,54,True,17220256.51,0,0.0
601,25/09/2004,10,19,22,29,30,37,True,19692689.9,0,0.0
602,29/09/2004,07,13,38,46,55,60,True,22018349.56,0,0.0
603,02/10/2004,04,08,11,12,29,44,False,0.0,1,24750883.61
604,06/10/2004,15,25,41,46,49,51,True,8450325.62,0,0.0
605,09/10/2004,04,24,44,49,52,53,True,10318037.87,0,0.0
606,13/10/2004,06,23,32,35,41,55,False,0.0,1,11878491.65
607,16/10/2004,06,11,19,27,41,59,True,1134560.21,0,0.0
608,20/10/2004,06,13,19,24,30,37,True,2242347.59,0,0.0
609,23/10/2004,02,06,15,58,59,60,True,8804117.7,0,0.0
610,27/10/2004,25,30,43,45,47,49,True,10421973.58,0,0.0
611,30/10/2004,16,21,22,33,48,49,True,12396207.89,0,0.0
612,03/11/2004,15,18,33,50,53,55,True,13992649.1,0,0.0
613,06/11/2004,06,13,19,44,54,55,True,16309642.4,0,0.0
614,10/11/2004,12,16,31,48,57,60,True,25638073.79,0,0.0
615,13/11/2004,05,08,10,27,31,51,True,28755943.65,0,0.0
616,17/11/2004,02,12,16,24,26,54,True,31620478.41,0,0.0
617,20/11/2004,03,05,25,33,36,49,False,0.0,2,17791387.59
618,24/11/2004,03,08,10,13,24,60,True,950038.98,0,0.0
619,27/11/2004,08,12,14,16,19,46,True,10960275.81,0,0.0
620,01/12/2004,01,03,13,22,29,32,True,12742680.43,0,0.0
621,04/12/2004,26,29,31,49,50,57,True,15046017.24,0,0.0
622,08/12/2004,19,27,29,38,50,59,True,17171752.86,0,0.0
623,11/12/2004,09,23,30,42,49,55,True,19826970.07,0,0.0
624,15/12/2004,08,23,34,39,43,52,False,0.0,1,22375180.08
625,18/12/2004,12,24,32,40,42,59,True,9935192.23,0,0.0
626,22/12/2004,07,08,18,22,39,49,True,11872960.59,0,0.0
627,29/12/2004,01,13,19,45,56,58,True,14669915.47,0,0.0
628,05/01/2005,08,16,22,30,56,58,False,0.0,1,17373966.13
629,08/01/2005,15,16,39,40,47,51,False,0.0,1,1104456.38
630,12/01/2005,12,16,20,45,53,60,True,8811801.94,0,0.0
631,15/01/2005,01,20,28,32,44,47,False,0.0,1,10579247.17
632,19/01/2005,02,19,28,48,51,54,True,896214.44,0,0.0
633,22/01/2005,05,11,22,27,46,50,True,2088308.43,0,0.0
634,26/01/2005,10,13,24,41,42,56,True,7789137.3,0,0.0
635,29/01/2005,08,20,26,37,42,49,True,9459506.58,0,0.0
636,02/02/2005,26,28,30,32,34,50,True,11112246.45,0,0.0
637,05/02/2005,11,18,43,48,52,58,True,13063669.53,0,0.0
638,12/02/2005,10,11,36,41,42,50,True,15643218.5,0,0.0
639,16/02/2005,13,35,39,45,51,60,True,25066531.77,0,0.0
640,19/02/2005,12,19,42,46,59,60,True,28229924.76,0,0.0
641,23/02/2005,01,09,13,17,33,34,False,0.0,1,31923289.19
642,26/02/2005,17,36,40,44,51,56,True,1115180.94,0,0.0
643,02/03/2005,14,24,37,40,42,45,True,2239011.24,0,0.0
644,05/03/2005,14,27,29,31,34,57,True,11328156.7,0,0.0
645,09/03/2005,03,24,48,52,53,54,True,13192071.41,0,0.0
646,12/03/2005,10,13,32,47,49,60,True,15415049.93,0,0.0
647,16/03/2005,11,12,14,19,54,56,False,0.0,1,17603353.15
648,19/03/2005,05,23,29,42,45,48,False,0.0,3,361199.61
649,23/03/2005,09,24,33,41,48,54,True,6720868.06,0,0.0
650,26/03/2005,10,24,25,29,53,59,True,7955241.21,0,0.0
651,30/03/2005,26,28,39,45,48,60,True,9522864.81,0,0.0
652,02/04/2005,10,18,20,24,56,57,True,11487633.94,0,0.0
653,06/04/2005,05,09,19,24,31,34,True,13429397.87,0,0.0
654,09/04/2005,06,10,11,40,41,56,False,0.0,1,15767596.35
655,13/04/2005,01,26,37,39,43,48,True,7808614.22,0,0.0
656,16/04/2005,35,36,37,46,51,59,True,9573736.75,0,0.0
657,20/04/2005,16,20,33,58,59,60,False,0.0,1,11354235.39
658,23/04/2005,03,06,11,20,36,41,True,999190.32,0,0.0
659,27/04/2005,14,29,34,40,51,52,True,7004050.46,0,0.0
660,30/04/2005,05,11,38,46,53,54,True,8704277.05,0,0.0
661,04/05/2005,04,27,36,40,42,55,True,10398923.36,0,0.0
662,07/05/2005,04,18,23,25,56,60,True,12469215.44,0,0.0
663,11/05/2005,01,27,30,49,51,55,True,14445995.2,0,0.0
664,14/05/2005,01,12,36,38,55,59,True,23857740.39,0,0.0
665,18/05/2005,07,08,18,25,47,48,True,26622098.55,0,0.0
666,21/05/2005,07,16,26,29,45,55,True,30250022.18,0,0.0
667,25/05/2005,01,04,05,16,23,49,False,0.0,1,34263173.55
668,28/05/2005,01,02,14,33,49,56,True,1020967.19,0,0.0
669,01/06/2005,07,24,27,40,41,49,False,0.0,1,2170216.15
670,04/06/2005,22,37,42,48,58,59,True,10792198.93,0,0.0
671,08/06/2005,09,16,27,38,39,51,True,12739685.49,0,0.0
672,11/06/2005,24,28,34,38,43,53,True,15033880.01,0,0.0
673,15/06/2005,06,11,20,34,37,40,True,17241869.86,0,0.0
674,18/06/2005,18,22,29,32,38,42,True,27769536.63,0,0.0
675,22/06/2005,24,25,30,42,43,50,True,30839224.48,0,0.0
676,25/06/2005,09,15,32,41,42,49,True,34471676.39,0,0.0
677,29/06/2005,08,10,25,32,48,55,True,38657818.81,0,0.0
678,02/07/2005,14,31,40,42,44,46,True,44355495.36,0,0.0
679,06/07/2005,03,21,25,37,54,58,False,0.0,1,51890452.61
680,09/07/2005,02,03,05,22,26,44,True,19623257.97,0,0.0
681,13/07/2005,21,25,38,53,58,59,True,22194175.2,0,0.0
682,16/07/2005,04,27,36,37,47,60,True,24996965.62,0,0.0
683,20/07/2005,02,11,12,35,40,43,True,27715795.78,0,0.0
684,23/07/2005,17,19,33,37,40,50,True,40669733.33,0,0.0
685,27/07/2005,05,12,27,33,43,56,False,0.0,1,44331219.78
686,30/07/2005,04,05,15,26,33,54,True,1251986.54,0,0.0
687,03/08/2005,01,07,14,41,48,59,True,2518128.16,0,0.0
688,06/08/2005,11,21,30,35,47,52,True,4108867.61,0,0.0
689,10/08/2005,06,07,31,49,51,60,True,12298361.58,0,0.0
690,13/08/2005,08,12,15,41,47,53,True,14381378.18,0,0.0
691,17/08/2005,08,16,37,50,55,58,True,16330873.12,0,0.0
692,20/08/2005,11,18,33,57,58,60,True,18612740.26,0,0.0
693,24/08/2005,13,14,17,31,41,50,True,20982752.64,0,0.0
694,27/08/2005,15,19,29,37,41,53,True,31925755.05,0,0.0
695,31/08/2005,06,11,13,21,40,52,True,34880737.54,0,0.0
696,03/09/2005,09,16,34,37,53,57,False,0.0,2,19251302.49
697,10/09/2005,28,31,32,35,51,53,True,1575200.44,0,0.0
698,14/09/2005,08,12,22,27,43,55,True,2805890.89,0,0.0
699,19/09/2005,17,23,48,50,53,54,True,12141821.41,0,0.0
700,21/09/2005,02,03,14,24,31,40,True,13810515.56,0,0.0
701,24/09/2005,01,13,23,31,48,60,True,15838891.81,0,0.0
702,28/09/2005,01,18,45,56,57,58,True,17719825.24,0,0.0
703,01/10/2005,02,11,24,27,30,45,True,20037455.42,0,0.0
704,05/10/2005,02,04,18,27,34,50,True,29484065.62,0,0.0
705,08/10/2005,03,11,13,15,26,43,True,32452771.1,0,0.0
706,15/10/2005,02,07,10,17,22,60,True,36334914.54,0,0.0
707,19/10/2005,01,08,10,36,43,51,False,0.0,2,19919975.72
708,22/10/2005,07,09,13,39,45,47,True,1172271.79,0,0.0
709,26/10/2005,04,06,09,22,29,44,True,11276978.0,0,0.0
710,29/10/2005,05,25,34,39,46,49,True,13081573.14,0,0.0
711,05/11/2005,05,10,33,40,41,59,True,15586402.01,0,0.0
712,09/11/2005,07,08,35,43,53,58,True,17644136.19,0,0.0
713,12/11/2005,01,12,16,26,46,54,True,20040586.54,0,0.0
714,16/11/2005,07,08,17,35,39,53,True,29611134.96,0,0.0
715,19/11/2005,04,12,24,33,36,54,False,0.0,3,10825809.33
716,23/11/2005,02,07,16,29,32,50,False,0.0,1,945382.75
717,26/11/2005,06,17,23,28,35,41,True,1065855.06,0,0.0
718,30/11/2005,07,21,33,35,39,58,True,2053079.87,0,0.0
719,03/12/2005,03,32,37,39,47,53,True,8649484.79,0,0.0
720,07/12/2005,12,31,44,51,54,56,True,10247549.36,0,0.0
721,10/12/2005,03,14,23,25,36,55,True,12157688.32,0,0.0
722,14/12/2005,09,18,36,44,57,60,True,14047415.26,0,0.0
723,17/12/2005,01,06,16,36,50,52,True,16211920.28,0,0.0
724,21/12/2005,17,27,34,48,51,55,True,25450246.43,0,0.0
725,31/12/2005,03,09,35,37,41,49,False,0.0,2,15815987.63
726,04/01/2006,01,05,07,37,40,47,True,946893.69,0,0.0
727,07/01/2006,04,12,14,30,42,59,True,2216072.86,0,0.0
728,11/01/2006,08,13,24,32,42,44,True,3431622.25,0,0.0
729,14/01/2006,05,18,33,43,56,57,False,0.0,1,4969519.9
730,18/01/2006,02,15,16,45,50,54,True,9358249.67,0,0.0
731,21/01/2006,06,15,16,23,28,35,True,11137662.34,0,0.0
732,25/01/2006,06,17,19,49,50,53,True,12799611.64,0,0.0
733,28/01/2006,02,12,26,31,43,46,True,14762139.6,0,0.0
734,01/02/2006,27,29,43,44,45,54,False,0.0,1,16726569.98
735,04/02/2006,09,15,38,40,42,52,True,7826853.28,0,0.0
736,08/02/2006,01,21,38,41,49,56,True,9417386.79,0,0.0
737,11/02/2006,11,12,24,32,33,38,True,11547995.59,0,0.0
738,15/02/2006,14,15,26,30,42,54,True,13745772.39,0,0.0
739,18/02/2006,06,10,35,45,49,56,True,23305073.75,0,0.0
740,22/02/2006,12,16,28,29,47,50,False,0.0,1,26132814.65
741,25/02/2006,24,26,27,36,39,59,True,1145248.54,0,0.0
742,01/03/2006,02,07,17,34,41,50,True,1766454.86,0,0.0
743,04/03/2006,20,23,25,32,54,60,True,3211524.66,0,0.0
744,08/03/2006,04,12,23,26,39,46,True,9937380.49,0,0.0
745,11/03/2006,02,16,21,37,43,57,True,11955163.21,0,0.0
746,15/03/2006,01,10,12,25,49,57,False,0.0,2,6995681.58
747,18/03/2006,02,03,12,21,23,56,True,1213104.4,0,0.0
748,22/03/2006,01,02,07,19,35,51,True,2389018.77,0,0.0
749,25/03/2006,04,24,47,48,50,57,True,9429097.84,0,0.0
750,29/03/2006,10,17,33,42,54,58,True,11040828.28,0,0.0
751,01/04/2006,04,07,20,25,38,50,True,13012035.71,0,0.0
752,05/04/2006,04,23,24,25,29,42,True,14971892.19,0,0.0
753,08/04/2006,02,07,22,35,43,59,False,0.0,1,17388228.32
754,12/04/2006,03,04,13,34,42,50,True,7463330.98,0,0.0
755,15/04/2006,04,12,30,47,49,59,True,8777742.92,0,0.0
756,19/04/2006,05,27,37,38,41,50,True,10414179.09,0,0.0
757,22/04/2006,12,17,18,30,32,58,True,12082632.69,0,0.0
758,26/04/2006,01,23,36,43,47,59,True,13941260.58,0,0.0
759,29/04/2006,30,31,39,45,48,59,True,22265544.19,0,0.0
760,03/05/2006,12,17,44,45,46,60,True,24506255.18,0,0.0
761,06/05/2006,13,17,27,29,40,56,True,27512048.76,0,0.0
762,10/05/2006,09,12,21,37,39,54,True,30932491.92,0,0.0
763,13/05/2006,01,09,26,40,47,48,True,35086525.19,0,0.0
764,18/05/2006,03,07,45,47,53,55,False,0.0,1,40539530.9
765,21/05/2006,03,10,16,30,37,50,True,14740248.65,0,0.0
766,24/05/2006,01,19,24,42,50,58,True,16598769.93,0,0.0
767,27/05/2006,15,22,32,38,50,54,True,18803331.88,0,0.0
768,31/05/2006,04,08,30,33,37,59,False,0.0,1,21024430.31
769,03/06/2006,12,16,20,21,29,50,True,7808149.6,0,0.0
770,07/06/2006,04,12,25,34,35,48,True,9438882.88,0,0.0
771,10/06/2006,14,21,29,34,46,47,True,11260979.64,0,0.0
772,14/06/2006,10,35,38,51,52,60,True,12817492.36,0,0.0
773,17/06/2006,03,05,14,29,34,51,True,14487644.71,0,0.0
774,21/06/2006,05,10,37,46,54,58,False,0.0,1,16319071.08
775,24/06/2006,12,27,42,46,47,50,True,7421108.15,0,0.0
776,28/06/2006,03,15,35,41,57,60,True,8748382.29,0,0.0
777,01/07/2006,02,14,23,28,50,56,True,10252923.38,0,0.0
778,05/07/2006,20,31,36,37,45,51,True,11825302.87,0,0.0
779,08/07/2006,25,26,29,36,52,54,True,19016906.07,0,0.0
780,12/07/2006,07,10,28,50,51,59,True,21030186.72,0,0.0
781,15/07/2006,08,10,13,39,54,56,True,23318185.27,0,0.0
782,19/07/2006,02,11,23,35,42,59,True,25654326.84,0,0.0
783,22/07/2006,04,08,21,32,43,48,False,0.0,1,28244624.32
784,26/07/2006,08,27,37,42,53,56,True,8240695.17,0,0.0
785,29/07/2006,05,08,17,35,37,48,False,0.0,1,9770979.43
786,02/08/2006,10,11,26,27,31,41,True,854527.84,0,0.0
787,05/08/2006,20,31,34,37,54,60,True,2039100.64,0,0.0
788,09/08/2006,17,19,29,31,44,57,True,3206981.5,0,0.0
789,12/08/2006,06,31,38,39,50,60,True,9027559.48,0,0.0
790,16/08/2006,02,06,19,22,28,43,True,10483439.1,0,0.0
791,19/08/2006,09,14,19,35,42,58,False,0.0,1,12212213.94
792,23/08/2006,09,29,34,43,45,56,True,887300.41,0,0.0
793,26/08/2006,03,15,16,33,51,57,True,2014302.06,0,0.0
794,30/08/2006,03,38,42,47,55,56,True,7393144.45,0,0.0
795,02/09/2006,14,21,26,29,36,48,True,8860028.16,0,0.0
796,06/09/2006,05,19,24,34,39,43,True,10256514.12,0,0.0
797,09/09/2006,06,12,47,48,52,58,True,11707935.01,0,0.0
798,13/09/2006,03,04,09,29,32,52,True,13355239.88,0,0.0
799,16/09/2006,19,29,35,42,55,57,True,20861429.08,0,0.0
